
248,2.47 ,-nan 
249,2.48 ,-nan 
250,2.49 ,-nan 
251,2.5 ,-nan 
252,2.51 ,-nan 
253,2.52 ,-nan 
254,2.53 ,-nan 
255,2.54 ,-nan 
256,2.55 ,-nan 
257,2.56 ,-nan 
258,2.57 ,-nan 
259,2.58 ,-nan 
260,2.59 ,-nan 
261,2.6 ,-nan 
262,2.61 ,-nan 
263,2.62 ,-nan 
264,2.63 ,-nan 
265,2.64 ,-nan 
266,2.65 ,-nan 
267,2.66 ,-nan 
268,2.67 ,-nan 
269,2.68 ,-nan 
270,2.69 ,-nan 
271,2.7 ,-nan 
272,2.71 ,-nan 
273,2.72 ,-nan 
274,2.73 ,-nan 
275,2.74 ,-nan 
276,2.75 ,-nan 
277,2.76 ,-nan 
278,2.77 ,-nan 
279,2.78 ,-nan 
280,2.79 ,-nan 
281,2.8 ,-nan 
282,2.81 ,-nan 
283,2.82 ,-nan 
284,2.83 ,-nan 
285,2.84 ,-nan 
286,2.85 ,-nan 
287,2.86 ,-nan 
288,2.87 ,-nan 
289,2.88 ,-nan 
290,2.89 ,-nan 
291,2.9 ,-nan 
292,2.91 ,-nan 
293,2.92 ,-nan 
294,2.93 ,-nan 
295,2.94 ,-nan 
296,2.95 ,-nan 
297,2.96 ,-nan 
298,2.97 ,-nan 
299,2.98 ,-nan 
300,2.99 ,-nan 
301,3 ,-nan 
302,3.01 ,-nan 
303,3.02 ,-nan 
304,3.03 ,-nan 
305,3.04 ,-nan 
306,3.05 ,-nan 
307,3.06 ,-nan 
308,3.07 ,-nan 
309,3.08 ,-nan 
310,3.09 ,-nan 
311,3.1 ,-nan 
312,3.11 ,-nan 
313,3.12 ,-nan 
314,3.13 ,-nan 
315,3.14 ,-nan 
316,3.15 ,-nan 
317,3.16 ,-nan 
318,3.17 ,-nan 
319,3.18 ,-nan 
320,3.19 ,-nan 
321,3.2 ,-nan 
322,3.21 ,-nan 
323,3.22 ,-nan 
324,3.23 ,-nan 
325,3.24 ,-nan 
326,3.25 ,-nan 
327,3.26 ,-nan 
328,3.27 ,-nan 
329,3.28 ,-nan 
330,3.29 ,-nan 
331,3.3 ,-nan 
332,3.31 ,-nan 
333,3.32 ,-nan 
334,3.33 ,-nan 
335,3.34 ,-nan 
336,3.35 ,-nan 
337,3.36 ,-nan 
338,3.37 ,-nan 
339,3.38 ,-nan 
340,3.39 ,-nan 
341,3.4 ,-nan 
342,3.41 ,-nan 
343,3.42 ,-nan 
344,3.43 ,-nan 
345,3.44 ,-nan 
346,3.45 ,-nan 
347,3.46 ,-nan 
348,3.47 ,-nan 
349,3.48 ,-nan 
350,3.49 ,-nan 
351,3.5 ,-nan 
352,3.51 ,-nan 
353,3.52 ,-nan 
354,3.53 ,-nan 
355,3.54 ,-nan 
356,3.55 ,-nan 
357,3.56 ,-nan 
358,3.57 ,-nan 
359,3.58 ,-nan 
360,3.59 ,-nan 
361,3.6 ,-nan 
362,3.61 ,-nan 
363,3.62 ,-nan 
364,3.63 ,-nan 
365,3.64 ,-nan 
366,3.65 ,-nan 
367,3.66 ,-nan 
368,3.67 ,-nan 
369,3.68 ,-nan 
370,3.69 ,-nan 
371,3.7 ,-nan 
372,3.71 ,-nan 
373,3.72 ,-nan 
374,3.73 ,-nan 
375,3.74 ,-nan 
376,3.75 ,-nan 
377,3.76 ,-nan 
378,3.77 ,-nan 
379,3.78 ,-nan 
380,3.79 ,-nan 
381,3.8 ,-nan 
382,3.81 ,-nan 
383,3.82 ,-nan 
384,3.83 ,-nan 
385,3.84 ,-nan 
386,3.85 ,-nan 
387,3.86 ,-nan 
388,3.87 ,-nan 
389,3.88 ,-nan 
390,3.89 ,-nan 
391,3.9 ,-nan 
392,3.91 ,-nan 
393,3.92 ,-nan 
394,3.93 ,-nan 
395,3.94 ,-nan 
396,3.95 ,-nan 
397,3.96 ,-nan 
398,3.97 ,-nan 
399,3.98 ,-nan 
400,3.99 ,-nan 
401,4 ,-nan 
402,4.01 ,-nan 
403,4.02 ,-nan 
404,4.03 ,-nan 
405,4.04 ,-nan 
406,4.05 ,-nan 
407,4.06 ,-nan 
408,4.07 ,-nan 
409,4.08 ,-nan 
410,4.09 ,-nan 
411,4.1 ,-nan 
412,4.11 ,-nan 
413,4.12 ,-nan 
414,4.13 ,-nan 
415,4.14 ,-nan 
416,4.15 ,-nan 
417,4.16 ,-nan 
418,4.17 ,-nan 
419,4.18 ,-nan 
420,4.19 ,-nan 
421,4.2 ,-nan 
422,4.21 ,-nan 
423,4.22 ,-nan 
424,4.23 ,-nan 
425,4.24 ,-nan 
426,4.25 ,-nan 
427,4.26 ,-nan 
428,4.27 ,-nan 
429,4.28 ,-nan 
430,4.29 ,-nan 
431,4.3 ,-nan 
432,4.31 ,-nan 
433,4.32 ,-nan 
434,4.33 ,-nan 
435,4.34 ,-nan 
436,4.35 ,-nan 
437,4.36 ,-nan 
438,4.37 ,-nan 
439,4.38 ,-nan 
440,4.39 ,-nan 
441,4.4 ,-nan 
442,4.41 ,-nan 
443,4.42 ,-nan 
444,4.43 ,-nan 
445,4.44 ,-nan 
446,4.45 ,-nan 
447,4.46 ,-nan 
448,4.47 ,-nan 
449,4.48 ,-nan 
450,4.49 ,-nan 
451,4.5 ,-nan 
452,4.51 ,-nan 
453,4.52 ,-nan 
454,4.53 ,-nan 
455,4.54 ,-nan 
456,4.55 ,-nan 
457,4.56 ,-nan 
458,4.57 ,-nan 
459,4.58 ,-nan 
460,4.59 ,-nan 
461,4.6 ,-nan 
462,4.61 ,-nan 
463,4.62 ,-nan 
464,4.63 ,-nan 
465,4.64 ,-nan 
466,4.65 ,-nan 
467,4.66 ,-nan 
468,4.67 ,-nan 
469,4.68 ,-nan 
470,4.69 ,-nan 
471,4.7 ,-nan 
472,4.71 ,-nan 
473,4.72 ,-nan 
474,4.73 ,-nan 
475,4.74 ,-nan 
476,4.75 ,-nan 
477,4.76 ,-nan 
478,4.77 ,-nan 
479,4.78 ,-nan 
480,4.79 ,-nan 
481,4.8 ,-nan 
482,4.81 ,-nan 
483,4.82 ,-nan 
484,4.83 ,-nan 
485,4.84 ,-nan 
486,4.85 ,-nan 
487,4.86 ,-nan 
488,4.87 ,-nan 
489,4.88 ,-nan 
490,4.89 ,-nan 
491,4.9 ,-nan 
492,4.91 ,-nan 
493,4.92 ,-nan 
494,4.93 ,-nan 
495,4.94 ,-nan 
496,4.95 ,-nan 
497,4.96 ,-nan 
498,4.97 ,-nan 
499,4.98 ,-nan 
500,4.99 ,-nan 
501,5 ,-nan 
502,5.01 ,-nan 
503,5.02 ,-nan 
504,5.03 ,-nan 
505,5.04 ,-nan 
506,5.05 ,-nan 
507,5.06 ,-nan 
508,5.07 ,-nan 
509,5.08 ,-nan 
510,5.09 ,-nan 
511,5.1 ,-nan 
512,5.11 ,-nan 
513,5.12 ,-nan 
514,5.13 ,-nan 
515,5.14 ,-nan 
516,5.15 ,-nan 
517,5.16 ,-nan 
518,5.17 ,-nan 
519,5.18 ,-nan 
520,5.19 ,-nan 
521,5.2 ,-nan 
522,5.21 ,-nan 
523,5.22 ,-nan 
524,5.23 ,-nan 
525,5.24 ,-nan 
526,5.25 ,-nan 
527,5.26 ,-nan 
528,5.27 ,-nan 
529,5.28 ,-nan 
530,5.29 ,-nan 
531,5.3 ,-nan 
532,5.31 ,-nan 
533,5.32 ,-nan 
534,5.33 ,-nan 
535,5.34 ,-nan 
536,5.35 ,-nan 
537,5.36 ,-nan 
538,5.37 ,-nan 
539,5.38 ,-nan 
540,5.39 ,-nan 
541,5.4 ,-nan 
542,5.41 ,-nan 
543,5.42 ,-nan 
544,5.43 ,-nan 
545,5.44 ,-nan 
546,5.45 ,-nan 
547,5.46 ,-nan 
548,5.47 ,-nan 
549,5.48 ,-nan 
550,5.49 ,-nan 
551,5.5 ,-nan 
552,5.51 ,-nan 
553,5.52 ,-nan 
554,5.53 ,-nan 
555,5.54 ,-nan 
556,5.55 ,-nan 
557,5.56 ,-nan 
558,5.57 ,-nan 
559,5.58 ,-nan 
560,5.59 ,-nan 
561,5.6 ,-nan 
562,5.61 ,-nan 
563,5.62 ,-nan 
564,5.63 ,-nan 
565,5.64 ,-nan 
566,5.65 ,-nan 
567,5.66 ,-nan 
568,5.67 ,-nan 
569,5.68 ,-nan 
570,5.69 ,-nan 
571,5.7 ,-nan 
572,5.71 ,-nan 
573,5.72 ,-nan 
574,5.73 ,-nan 
575,5.74 ,-nan 
576,5.75 ,-nan 
577,5.76 ,-nan 
578,5.77 ,-nan 
579,5.78 ,-nan 
580,5.79 ,-nan 
581,5.8 ,-nan 
582,5.81 ,-nan 
583,5.82 ,-nan 
584,5.83 ,-nan 
585,5.84 ,-nan 
586,5.85 ,-nan 
587,5.86 ,-nan 
588,5.87 ,-nan 
589,5.88 ,-nan 
590,5.89 ,-nan 
591,5.9 ,-nan 
592,5.91 ,-nan 
593,5.92 ,-nan 
594,5.93 ,-nan 
595,5.94 ,-nan 
596,5.95 ,-nan 
597,5.96 ,-nan 
598,5.97 ,-nan 
599,5.98 ,-nan 
600,5.99 ,-nan 
601,6 ,-nan 
602,6.01 ,-nan 
603,6.02 ,-nan 
604,6.03 ,-nan 
605,6.04 ,-nan 
606,6.05 ,-nan 
607,6.06 ,-nan 
608,6.07 ,-nan 
609,6.08 ,-nan 
610,6.09 ,-nan 
611,6.1 ,-nan 
612,6.11 ,-nan 
613,6.12 ,-nan 
614,6.13 ,-nan 
615,6.14 ,-nan 
616,6.15 ,-nan 
617,6.16 ,-nan 
618,6.17 ,-nan 
619,6.18 ,-nan 
620,6.19 ,-nan 
621,6.2 ,-nan 
622,6.21 ,-nan 
623,6.22 ,-nan 
624,6.23 ,-nan 
625,6.24 ,-nan 
626,6.25 ,-nan 
627,6.26 ,-nan 
628,6.27 ,-nan 
629,6.28 ,-nan 
630,6.29 ,-nan 
631,6.3 ,-nan 
632,6.31 ,-nan 
633,6.32 ,-nan 
634,6.33 ,-nan 
635,6.34 ,-nan 
636,6.35 ,-nan 
637,6.36 ,-nan 
638,6.37 ,-nan 
639,6.38 ,-nan 
640,6.39 ,-nan 
641,6.4 ,-nan 
642,6.41 ,-nan 
643,6.42 ,-nan 
644,6.43 ,-nan 
645,6.44 ,-nan 
646,6.45 ,-nan 
647,6.46 ,-nan 
648,6.47 ,-nan 
649,6.48 ,-nan 
650,6.49 ,-nan 
651,6.5 ,-nan 
652,6.51 ,-nan 
653,6.52 ,-nan 
654,6.53 ,-nan 
655,6.54 ,-nan 
656,6.55 ,-nan 
657,6.56 ,-nan 
658,6.57 ,-nan 
659,6.58 ,-nan 
660,6.59 ,-nan 
661,6.6 ,-nan 
662,6.61 ,-nan 
663,6.62 ,-nan 
664,6.63 ,-nan 
665,6.64 ,-nan 
666,6.65 ,-nan 
667,6.66 ,-nan 
668,6.67 ,-nan 
669,6.68 ,-nan 
670,6.69 ,-nan 
671,6.7 ,-nan 
672,6.71 ,-nan 
673,6.72 ,-nan 
674,6.73 ,-nan 
675,6.74 ,-nan 
676,6.75 ,-nan 
677,6.76 ,-nan 
678,6.77 ,-nan 
679,6.78 ,-nan 
680,6.79 ,-nan 
681,6.8 ,-nan 
682,6.81 ,-nan 
683,6.82 ,-nan 
684,6.83 ,-nan 
685,6.84 ,-nan 
686,6.85 ,-nan 
687,6.86 ,-nan 
688,6.87 ,-nan 
689,6.88 ,-nan 
690,6.89 ,-nan 
691,6.9 ,-nan 
692,6.91 ,-nan 
693,6.92 ,-nan 
694,6.93 ,-nan 
695,6.94 ,-nan 
696,6.95 ,-nan 
697,6.96 ,-nan 
698,6.97 ,-nan 
699,6.98 ,-nan 
700,6.99 ,-nan 
701,7 ,-nan 
702,7.01 ,-nan 
703,7.02 ,-nan 
704,7.03 ,-nan 
705,7.04 ,-nan 
706,7.05 ,-nan 
707,7.06 ,-nan 
708,7.07 ,-nan 
709,7.08 ,-nan 
710,7.09 ,-nan 
711,7.1 ,-nan 
712,7.11 ,-nan 
713,7.12 ,-nan 
714,7.13 ,-nan 
715,7.14 ,-nan 
716,7.15 ,-nan 
717,7.16 ,-nan 
718,7.17 ,-nan 
719,7.18 ,-nan 
720,7.19 ,-nan 
721,7.2 ,-nan 
722,7.21 ,-nan 
723,7.22 ,-nan 
724,7.23 ,-nan 
725,7.24 ,-nan 
726,7.25 ,-nan 
727,7.26 ,-nan 
728,7.27 ,-nan 
729,7.28 ,-nan 
730,7.29 ,-nan 
731,7.3 ,-nan 
732,7.31 ,-nan 
733,7.32 ,-nan 
734,7.33 ,-nan 
735,7.34 ,-nan 
736,7.35 ,-nan 
737,7.36 ,-nan 
738,7.37 ,-nan 
739,7.38 ,-nan 
740,7.39 ,-nan 
741,7.4 ,-nan 
742,7.41 ,-nan 
743,7.42 ,-nan 
744,7.43 ,-nan 
745,7.44 ,-nan 
746,7.45 ,-nan 
747,7.46 ,-nan 
748,7.47 ,-nan 
749,7.48 ,-nan 
750,7.49 ,-nan 
751,7.5 ,-nan 
752,7.51 ,-nan 
753,7.52 ,-nan 
754,7.53 ,-nan 
755,7.54 ,-nan 
756,7.55 ,-nan 
757,7.56 ,-nan 
758,7.57 ,-nan 
759,7.58 ,-nan 
760,7.59 ,-nan 
761,7.6 ,-nan 
762,7.61 ,-nan 
763,7.62 ,-nan 
764,7.63 ,-nan 
765,7.64 ,-nan 
766,7.65 ,-nan 
767,7.66 ,-nan 
768,7.67 ,-nan 
769,7.68 ,-nan 
770,7.69 ,-nan 
771,7.7 ,-nan 
772,7.71 ,-nan 
773,7.72 ,-nan 
774,7.73 ,-nan 
775,7.74 ,-nan 
776,7.75 ,-nan 
777,7.76 ,-nan 
778,7.77 ,-nan 
779,7.78 ,-nan 
780,7.79 ,-nan 
781,7.8 ,-nan 
782,7.81 ,-nan 
783,7.82 ,-nan 
784,7.83 ,-nan 
785,7.84 ,-nan 
786,7.85 ,-nan 
787,7.86 ,-nan 
788,7.87 ,-nan 
789,7.88 ,-nan 
790,7.89 ,-nan 
791,7.9 ,-nan 
792,7.91 ,-nan 
793,7.92 ,-nan 
794,7.93 ,-nan 
795,7.94 ,-nan 
796,7.95 ,-nan 
797,7.96 ,-nan 
798,7.97 ,-nan 
799,7.98 ,-nan 
800,7.99 ,-nan 
801,8 ,-nan 
802,8.01 ,-nan 
803,8.02 ,-nan 
804,8.03 ,-nan 
805,8.04 ,-nan 
806,8.05 ,-nan 
807,8.06 ,-nan 
808,8.07 ,-nan 
809,8.08 ,-nan 
810,8.09 ,-nan 
811,8.1 ,-nan 
812,8.11 ,-nan 
813,8.12 ,-nan 
814,8.13 ,-nan 
815,8.14 ,-nan 
816,8.15 ,-nan 
817,8.16 ,-nan 
818,8.17 ,-nan 
819,8.18 ,-nan 
820,8.19 ,-nan 
821,8.2 ,-nan 
822,8.21 ,-nan 
823,8.22 ,-nan 
824,8.23 ,-nan 
825,8.24 ,-nan 
826,8.25 ,-nan 
827,8.26 ,-nan 
828,8.27 ,-nan 
829,8.28 ,-nan 
830,8.29 ,-nan 
831,8.3 ,-nan 
832,8.31 ,-nan 
833,8.32 ,-nan 
834,8.33 ,-nan 
835,8.34 ,-nan 
836,8.35 ,-nan 
837,8.36 ,-nan 
838,8.37 ,-nan 
839,8.38 ,-nan 
840,8.39 ,-nan 
841,8.4 ,-nan 
842,8.41 ,-nan 
843,8.42 ,-nan 
844,8.43 ,-nan 
845,8.44 ,-nan 
846,8.45 ,-nan 
847,8.46 ,-nan 
848,8.47 ,-nan 
849,8.48 ,-nan 
850,8.49 ,-nan 
851,8.5 ,-nan 
852,8.51 ,-nan 
853,8.52 ,-nan 
854,8.53 ,-nan 
855,8.54 ,-nan 
856,8.55 ,-nan 
857,8.56 ,-nan 
858,8.57 ,-nan 
859,8.58 ,-nan 
860,8.59 ,-nan 
861,8.6 ,-nan 
862,8.61 ,-nan 
863,8.62 ,-nan 
864,8.63 ,-nan 
865,8.64 ,-nan 
866,8.65 ,-nan 
867,8.66 ,-nan 
868,8.67 ,-nan 
869,8.68 ,-nan 
870,8.69 ,-nan 
871,8.7 ,-nan 
872,8.71 ,-nan 
873,8.72 ,-nan 
874,8.73 ,-nan 
875,8.74 ,-nan 
876,8.75 ,-nan 
877,8.76 ,-nan 
878,8.77 ,-nan 
879,8.78 ,-nan 
880,8.79 ,-nan 
881,8.8 ,-nan 
882,8.81 ,-nan 
883,8.82 ,-nan 
884,8.83 ,-nan 
885,8.84 ,-nan 
886,8.85 ,-nan 
887,8.86 ,-nan 
888,8.87 ,-nan 
889,8.88 ,-nan 
890,8.89 ,-nan 
891,8.9 ,-nan 
892,8.91 ,-nan 
893,8.92 ,-nan 
894,8.93 ,-nan 
895,8.94 ,-nan 
896,8.95 ,-nan 
897,8.96 ,-nan 
898,8.97 ,-nan 
899,8.98 ,-nan 
900,8.99 ,-nan 
901,9 ,-nan 
902,9.01 ,-nan 
903,9.02 ,-nan 
904,9.03 ,-nan 
905,9.04 ,-nan 
906,9.05 ,-nan 
907,9.06 ,-nan 
908,9.07 ,-nan 
909,9.08 ,-nan 
910,9.09 ,-nan 
911,9.1 ,-nan 
912,9.11 ,-nan 
913,9.12 ,-nan 
914,9.13 ,-nan 
915,9.14 ,-nan 
916,9.15 ,-nan 
917,9.16 ,-nan 
918,9.17 ,-nan 
919,9.18 ,-nan 
920,9.19 ,-nan 
921,9.2 ,-nan 
922,9.21 ,-nan 
923,9.22 ,-nan 
924,9.23 ,-nan 
925,9.24 ,-nan 
926,9.25 ,-nan 
927,9.26 ,-nan 
928,9.27 ,-nan 
929,9.28 ,-nan 
930,9.29 ,-nan 
931,9.3 ,-nan 
932,9.31 ,-nan 
933,9.32 ,-nan 
934,9.33 ,-nan 
935,9.34 ,-nan 
936,9.35 ,-nan 
937,9.36 ,-nan 
938,9.37 ,-nan 
939,9.38 ,-nan 
940,9.39 ,-nan 
941,9.4 ,-nan 
942,9.41 ,-nan 
943,9.42 ,-nan 
944,9.43 ,-nan 
945,9.44 ,-nan 
946,9.45 ,-nan 
947,9.46 ,-nan 
948,9.47 ,-nan 
949,9.48 ,-nan 
950,9.49 ,-nan 
951,9.5 ,-nan 
952,9.51 ,-nan 
953,9.52 ,-nan 
954,9.53 ,-nan 
955,9.54 ,-nan 
956,9.55 ,-nan 
957,9.56 ,-nan 
958,9.57 ,-nan 
959,9.58 ,-nan 
960,9.59 ,-nan 
961,9.6 ,-nan 
962,9.61 ,-nan 
963,9.62 ,-nan 
964,9.63 ,-nan 
965,9.64 ,-nan 
966,9.65 ,-nan 
967,9.66 ,-nan 
968,9.67 ,-nan 
969,9.68 ,-nan 
970,9.69 ,-nan 
971,9.7 ,-nan 
972,9.71 ,-nan 
973,9.72 ,-nan 
974,9.73 ,-nan 
975,9.74 ,-nan 
976,9.75 ,-nan 
977,9.76 ,-nan 
978,9.77 ,-nan 
979,9.78 ,-nan 
980,9.79 ,-nan 
981,9.8 ,-nan 
982,9.81 ,-nan 
983,9.82 ,-nan 
984,9.83 ,-nan 
985,9.84 ,-nan 
986,9.85 ,-nan 
987,9.86 ,-nan 
988,9.87 ,-nan 
989,9.88 ,-nan 
990,9.89 ,-nan 
991,9.9 ,-nan 
992,9.91 ,-nan 
993,9.92 ,-nan 
994,9.93 ,-nan 
995,9.94 ,-nan 
996,9.95 ,-nan 
997,9.96 ,-nan 
998,9.97 ,-nan 
999,9.98 ,-nan 
1000,9.99 ,-nan 
